"","lon","lat"
"495",7.6868565,45.070312
"496",NA,NA
"497",-97.092877,35.0077519
"498",-3.74922,40.463667
"499",-93.2650108,44.977753
"500",-74.4056612,40.0583238
"501",-120.7401386,47.7510741
"502",-81.1637245,33.836081
"503",-76.6412712,39.0457549
"504",-74.0059413,40.7127837
"505",-117.1610838,32.715738
"506",-73.9982715,40.7422303
"507",-76.6142995,39.2783568
"508",-112.0740373,33.4483771
"509",-97.1950138,32.991235
"510",-112.0740373,33.4483771
"511",-84.3879824,33.7489954
"512",-98.4223772,34.609528
"513",-79.9310512,32.7764749
"514",-95.992775,36.1539816
"515",-77.1945247,41.2033216
"516",-71.512617,41.8205199
"517",-79.0192997,35.7595731
"518",-94.968269,33.1567863
"519",-93.0899578,44.9537029
"520",-97.5653327,35.5489154
"521",-97.330053,37.6871761
"522",-87.6297982,41.8781136
"523",NA,NA
"524",-3.435973,55.378051
"525",-104.9121967,40.3369272
"526",-123.1207375,49.2827291
"527",-97.3307658,32.7554883
"528",-111.0937311,34.0489281
"529",-118.2436849,34.0522342
"530",-89.4982398,34.3847855
"531",-89.9665017,40.7778151
"532",-118.4109089,33.8847361
"533",-95.712891,37.09024
"534",-85.6680863,42.9633599
"535",-80.1373174,26.1224386
"536",NA,NA
"537",-91.9623327,30.9842977
"538",-86.7015113,36.3192091
"539",-110.7349943,45.368614
"540",-71.3824374,42.4072107
"541",-99.9018131,31.9685988
"542",-115.1398296,36.1699412
"543",-85.6680863,42.9633599
"544",NA,NA
"545",-85.6023643,44.3148443
"546",-84.3879824,33.7489954
"547",-84.3879824,33.7489954
"548",-74.4056612,40.0583238
"549",-74.0059413,40.7127837
"550",-81.5157535,27.6648274
"551",-77.8571306,40.7868269
"552",-81.7799871,24.5550593
"553",-80.1289321,26.3683064
"554",-82.9000751,32.1656221
"555",-83.0753548,42.3688067
"556",-119.4179324,36.778261
"557",-87.6297982,41.8781136
"558",-95.712891,37.09024
"559",-95.712891,37.09024
"560",-73.087749,41.6032207
"561",-85.3070138,35.0622085
"562",-97.7430608,30.267153
"563",NA,NA
"564",-74.0059413,40.7127837
"565",-91.8318334,35.20105
"566",-95.3698028,29.7604267
"567",-79.8919811,40.3016911
"568",NA,NA
"569",-96.994174,33.046233
"570",-121.6219177,39.7596061
"571",-88.7319979,37.1511655
"572",-80.1247667,26.2378597
"573",NA,NA
"574",-106.2800242,43.4113604
"575",-85.6023643,44.3148443
"576",-71.5884363,42.6659232
"577",-97.6836384,32.9659566
"578",NA,NA
"579",-112.3679279,33.6292337
"580",-94.3935216,29.5668955
"581",-77.0368707,38.9071923
"582",-83.7341274,43.1775256
"583",-74.0059413,40.7127837
"584",-87.6297982,41.8781136
"585",-104.1175578,24.4432479
"586",-95.712891,37.09024
"587",-76.6412712,39.0457549
"588",-3.023009,53.389991
"589",-90.1528519,29.9840922
"590",-86.5804473,35.5174913
"591",-84.3879824,33.7489954
"592",-113.2957365,53.5412083
"593",-97.1080656,32.735687
"594",-106.313081,42.866632
"595",-84.7477136,33.7514966
"596",-118.3877435,45.9326346
"597",-80.1373174,26.1224386
"598",NA,NA
"599",-85.6023643,44.3148443
"600",-95.712891,37.09024
"601",-97.092877,35.0077519
"602",-74.0059413,40.7127837
"603",-95.712891,37.09024
"604",-87.6297982,41.8781136
"605",-95.712891,37.09024
"606",NA,NA
"607",-73.9712488,40.7830603
